Lead_ID,Email,Age,Region,Industry,Company_Size,Job_Level,Source,Profile_Type,Total_Sessions,Avg_Session_Duration_Min,Bounce_Rate,Total_Pages_Viewed,Unique_Pages_Viewed,Products_Viewed,Product_Detail_Views,Primary_Interest_Category,Secondary_Interest_Category,Added_To_Wishlist,Compared_Products,Used_Price_Filter,Used_Feature_Filter,Search_Queries_Count,Viewed_Pricing_Page,Pricing_Page_Views,Requested_Demo,Filled_Contact_Form,Downloaded_Resources,Watched_Videos,Video_Completion_Rate,Email_Opened,Email_Open_Rate,Email_Click_Rate,Emails_Replied,Subscribed_Newsletter,Initiated_Chat,Chat_Messages_Sent,Submitted_Support_Ticket,Days_Since_First_Visit,Days_Since_Last_Activity,Last_Activity_Type,Visit_Frequency_Per_Week,Avg_Time_Between_Visits,Returned_After_Exit,Deep_Page_Scroll,Preferred_Visit_Time,Device_Type,Engagement_Score,Lead_Converted
LEAD_03935,lead3935@example.com,35,Africa,Technology,201-1000,Manager,Website,standard_lead,4,3.8,0.34,7,4,3,2,Enterprise Solution,Premium Plan,0,0,0,0,0,0,0,0,0,0,1,0.82,1,0.33,0.15,0,0,0,0,0,85,12,Abandoned Session,0.33,21.2,1,0,Evening (5-9),Desktop,5.8,0
LEAD_03936,lead3936@example.com,23,Africa,Manufacturing,1000+,VP,Cold Outreach,standard_lead,5,3.0,0.59,9,7,0,0,Training Module,Custom Integration,0,0,0,0,0,1,9,0,0,0,0,0.0,0,0.5,0.0,1,0,0,0,0,11,11,Email Click,3.18,2.2,1,0,Night (9-12),Desktop,20.1,1
LEAD_03937,lead3937@example.com,57,Asia Pacific,Healthcare,51-200,Manager,Referral,engaged_smb,13,10.2,0.08,23,14,10,4,API Access,Enterprise Solution,0,0,0,1,11,1,4,1,1,2,5,0.89,1,0.65,0.41,2,0,0,0,0,71,1,Form Submission,1.28,5.5,1,0,Night (9-12),Desktop,95.8,1
LEAD_03938,lead3938@example.com,31,Africa,Manufacturing,51-200,Director,Partner,engaged_smb,7,12.6,0.24,26,21,6,3,Starter Package,Training Module,1,0,0,1,8,1,3,0,0,3,3,0.87,0,0.51,0.0,1,1,0,0,0,24,3,Viewed Product,2.04,3.4,1,0,Afternoon (12-5),Desktop,57.7,1
LEAD_03939,lead3939@example.com,45,Europe,Education,201-1000,Manager,Partner,standard_lead,4,5.4,0.45,9,7,2,1,Analytics Add-on,Training Module,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.2,0.0,0,1,0,0,0,65,10,Email Click,0.43,16.2,1,1,Morning (9-12),Desktop,0.8,0
LEAD_03940,lead3940@example.com,44,North America,Finance,51-200,Manager,Google Ads,engaged_smb,14,12.9,0.17,28,24,10,5,Support Package,Premium Plan,0,1,1,1,4,1,5,1,1,6,2,0.68,1,0.86,0.36,0,0,1,6,1,63,8,Support Chat,1.56,4.5,1,1,Night (9-12),Tablet,111.05,1
LEAD_03941,lead3941@example.com,39,Middle East,Real Estate,1-10,Individual Contributor,Email Campaign,standard_lead,7,4.1,0.43,7,4,3,1,Training Module,Starter Package,0,0,1,0,0,0,0,0,0,1,0,0.0,0,0.3,0.0,0,0,0,0,0,1,1,Viewed Product,14.0,0.1,1,0,Night (9-12),Mobile,14.95,0
LEAD_03942,lead3942@example.com,39,Latin America,Finance,201-1000,Director,Google Ads,standard_lead,7,4.2,0.51,7,6,0,0,Support Package,Training Module,0,0,0,0,1,0,0,0,1,0,0,0.0,0,0.44,0.0,0,0,1,6,0,47,15,Just Browsing,1.04,6.7,1,0,Morning (9-12),Mobile,13.6,1
LEAD_03943,lead3943@example.com,39,Latin America,Technology,201-1000,Director,Facebook,standard_lead,2,4.4,0.82,8,6,1,0,Premium Plan,API Access,0,1,1,1,0,0,0,0,0,0,0,0.0,0,0.49,0.0,0,0,0,0,0,9,9,Email Click,1.56,4.5,0,1,Night (9-12),Desktop,0.0,1
LEAD_03944,lead3944@example.com,48,North America,Real Estate,1-10,Individual Contributor,Website,standard_lead,9,6.5,0.45,3,2,1,0,Training Module,Support Package,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0.44,0.0,0,1,0,0,0,88,16,Email Click,0.72,9.8,1,1,Afternoon (12-5),Mobile,0.15,0
LEAD_03945,lead3945@example.com,25,Asia Pacific,SaaS,1000+,Individual Contributor,Website,standard_lead,5,2.2,0.62,8,6,0,0,Enterprise Solution,API Access,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0.29,0.0,1,0,0,0,0,86,2,Abandoned Session,0.41,17.2,1,0,Evening (5-9),Mobile,3.4,0
LEAD_03946,lead3946@example.com,51,Europe,Technology,51-200,C-Level,Website,standard_lead,4,4.6,0.73,4,3,2,1,Training Module,Support Package,0,0,1,0,2,0,0,0,0,0,1,0.94,0,0.34,0.0,0,0,0,0,0,35,11,Viewed Product,0.8,8.8,1,0,Evening (5-9),Desktop,3.6,0
LEAD_03947,lead3947@example.com,33,Europe,E-commerce,1000+,Individual Contributor,Trade Show,standard_lead,2,1.0,0.48,8,6,1,0,Support Package,Premium Plan,1,0,0,1,0,0,0,1,1,1,0,0.0,1,0.46,0.31,0,0,0,0,0,43,9,Viewed Product,0.33,21.5,0,0,Afternoon (12-5),Mobile,27.1,1
LEAD_03948,lead3948@example.com,45,North America,Finance,1-10,Senior Manager,LinkedIn,standard_lead,5,0.5,0.84,7,4,4,2,Custom Integration,Analytics Add-on,0,1,0,0,1,0,0,0,0,0,1,0.66,0,0.52,0.0,0,0,0,0,0,24,9,Viewed Product,1.46,4.8,1,0,Evening (5-9),Mobile,1.65,0
LEAD_03949,lead3949@example.com,28,North America,Manufacturing,201-1000,Director,Email Campaign,standard_lead,6,6.4,0.42,8,5,1,0,Training Module,Starter Package,0,0,1,0,0,0,0,0,0,0,1,0.82,1,0.1,0.04,0,1,0,0,0,64,9,Abandoned Session,0.66,10.7,1,0,Afternoon (12-5),Mobile,6.9,0
LEAD_03950,lead3950@example.com,31,Africa,Technology,51-200,C-Level,Referral,standard_lead,8,2.7,0.68,12,8,0,0,Starter Package,API Access,1,0,0,0,1,0,0,0,1,0,1,0.97,1,0.45,0.21,0,1,0,0,0,22,11,Just Browsing,2.55,2.8,1,0,Morning (9-12),Desktop,15.05,0
LEAD_03951,lead3951@example.com,27,Europe,Manufacturing,1-10,Manager,Cold Outreach,standard_lead,4,4.6,0.92,3,2,5,2,Training Module,Analytics Add-on,0,0,1,0,2,1,9,0,0,1,0,0.0,0,0.26,0.0,1,1,0,0,0,81,4,Email Click,0.35,20.2,1,0,Morning (9-12),Mobile,37.3,1
LEAD_03952,lead3952@example.com,56,North America,Education,1000+,VP,Trade Show,standard_lead,5,5.0,0.54,3,2,5,2,Analytics Add-on,Enterprise Solution,0,0,0,0,1,0,0,0,1,0,2,1.0,0,0.27,0.0,0,0,0,0,0,41,41,Email Click,0.85,8.2,1,0,Afternoon (12-5),Mobile,4.1,0
LEAD_03953,lead3953@example.com,33,Africa,Education,1000+,Senior Manager,Trade Show,standard_lead,8,0.5,0.71,10,8,0,0,Training Module,API Access,0,0,0,0,0,0,0,1,1,0,0,0.0,0,0.38,0.0,1,0,0,0,0,39,0,Email Click,1.44,4.9,1,0,Night (9-12),Desktop,21.55,1
LEAD_03954,lead3954@example.com,39,Europe,Retail,11-50,Senior Manager,Google Ads,standard_lead,3,4.4,0.42,8,6,1,0,API Access,Support Package,0,0,0,1,2,0,0,0,0,0,1,0.93,0,0.06,0.0,0,0,0,0,0,64,0,Viewed Product,0.33,21.3,0,0,Morning (9-12),Desktop,4.6,0
LEAD_03955,lead3955@example.com,28,Europe,SaaS,1-10,Individual Contributor,Facebook,cold_lead,5,2.1,0.64,13,10,2,1,Premium Plan,Enterprise Solution,1,0,0,0,1,0,0,0,0,0,0,0.0,0,0.44,0.0,0,0,1,12,0,60,5,Just Browsing,0.58,12.0,1,1,Night (9-12),Mobile,13.55,0
LEAD_03956,lead3956@example.com,61,Asia Pacific,Technology,201-1000,Manager,Facebook,standard_lead,6,2.8,0.59,6,4,1,0,Premium Plan,Custom Integration,1,0,0,0,3,0,0,0,0,0,0,0.0,0,0.04,0.0,0,0,0,0,0,18,18,Just Browsing,2.33,3.0,1,0,Evening (5-9),Desktop,0.0,0
LEAD_03957,lead3957@example.com,32,Europe,Manufacturing,1-10,Senior Manager,Content Download,standard_lead,6,3.2,0.46,6,4,3,1,Premium Plan,Analytics Add-on,0,0,0,0,1,0,0,0,0,1,1,0.7,1,0.69,0.44,0,0,0,0,0,9,9,Abandoned Session,4.67,1.5,1,1,Evening (5-9),Mobile,12.3,0
LEAD_03958,lead3958@example.com,46,Middle East,Consulting,201-1000,Manager,Email Campaign,standard_lead,1,1.9,0.34,11,8,2,0,API Access,Training Module,0,0,1,0,2,0,0,0,0,1,0,0.0,0,0.43,0.0,0,0,0,0,0,72,25,Viewed Product,0.1,72.0,0,1,Evening (5-9),Mobile,0.0,1
LEAD_03959,lead3959@example.com,44,Asia Pacific,Retail,1-10,Director,Cold Outreach,standard_lead,7,1.7,0.59,8,5,2,1,Analytics Add-on,Training Module,0,0,0,0,3,0,0,0,0,1,0,0.0,0,0.28,0.0,0,0,0,0,0,28,1,Abandoned Session,1.75,4.0,1,0,Evening (5-9),Desktop,8.45,0
LEAD_03960,lead3960@example.com,47,Latin America,Manufacturing,11-50,Senior Manager,Partner,standard_lead,2,1.3,0.57,5,3,3,2,Training Module,Analytics Add-on,0,0,0,0,0,0,0,0,0,2,0,0.0,1,0.0,0.0,0,0,0,0,0,5,5,Just Browsing,2.8,2.5,0,0,Evening (5-9),Mobile,6.65,0
LEAD_03961,lead3961@example.com,37,Africa,Education,51-200,C-Level,Google Ads,standard_lead,2,6.1,0.49,11,7,2,0,Analytics Add-on,Support Package,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.28,0.0,0,0,0,0,0,80,27,Abandoned Session,0.17,40.0,0,0,Afternoon (12-5),Mobile,0.0,0
LEAD_03962,lead3962@example.com,35,North America,Retail,1-10,C-Level,Google Ads,standard_lead,7,6.7,0.33,5,3,4,1,Starter Package,API Access,0,0,0,0,1,0,0,0,0,1,1,0.74,0,0.36,0.0,0,0,0,0,0,60,20,Viewed Product,0.82,8.6,1,1,Night (9-12),Tablet,7.45,0
LEAD_03963,lead3963@example.com,43,Africa,Technology,1-10,Individual Contributor,Referral,standard_lead,7,4.6,0.61,3,2,1,0,API Access,Premium Plan,0,0,0,0,1,0,0,1,0,1,0,0.0,0,0.2,0.0,0,1,1,5,0,63,23,Just Browsing,0.78,9.0,1,0,Afternoon (12-5),Desktop,15.0,0
LEAD_03964,lead3964@example.com,52,Asia Pacific,Education,1000+,C-Level,Webinar,hot_lead,14,15.1,0.24,35,25,10,5,Enterprise Solution,Premium Plan,1,0,0,0,4,1,3,1,1,1,3,0.77,1,0.82,0.4,1,1,0,0,0,37,0,Demo Request,2.65,2.6,1,1,Afternoon (12-5),Desktop,91.85,0
LEAD_03965,lead3965@example.com,31,Africa,Technology,1000+,VP,LinkedIn,standard_lead,3,3.2,0.87,11,8,4,2,Support Package,Training Module,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.61,0.0,0,1,0,0,0,68,0,Viewed Product,0.31,22.7,0,0,Afternoon (12-5),Mobile,3.6,0
LEAD_03966,lead3966@example.com,43,Latin America,E-commerce,1000+,Director,Website,standard_lead,9,4.3,0.6,8,6,1,0,API Access,Premium Plan,0,0,0,0,0,0,0,0,1,1,0,0.0,1,0.5,0.29,0,1,0,0,0,24,10,Just Browsing,2.62,2.7,1,0,Night (9-12),Mobile,15.45,0
LEAD_03967,lead3967@example.com,41,Europe,E-commerce,201-1000,Senior Manager,Email Campaign,standard_lead,3,5.3,0.31,15,9,1,0,Enterprise Solution,Starter Package,1,0,0,1,0,0,0,0,0,2,0,0.0,0,0.66,0.0,0,0,1,8,0,44,8,Abandoned Session,0.48,14.7,0,0,Morning (9-12),Mobile,18.15,0
LEAD_03968,lead3968@example.com,41,Africa,Technology,1-10,Director,Referral,standard_lead,6,5.0,0.57,8,6,2,0,Training Module,Enterprise Solution,0,0,1,0,3,0,0,0,1,0,0,0.0,0,0.34,0.0,0,1,1,7,0,3,3,Just Browsing,12.0,0.5,1,1,Evening (5-9),Desktop,26.0,1
LEAD_03969,lead3969@example.com,44,Africa,Manufacturing,1-10,Individual Contributor,Webinar,standard_lead,3,0.8,0.78,6,5,2,1,Custom Integration,Premium Plan,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.14,0.0,0,0,0,0,0,53,20,Email Click,0.4,17.7,0,1,Night (9-12),Desktop,0.0,0
LEAD_03970,lead3970@example.com,39,North America,Consulting,1000+,Director,Facebook,standard_lead,2,4.5,0.4,8,5,0,0,API Access,Starter Package,0,0,0,1,0,0,0,1,0,0,0,0.0,0,0.39,0.0,0,0,0,0,0,61,4,Just Browsing,0.23,30.5,0,1,Night (9-12),Desktop,9.85,1
LEAD_03971,lead3971@example.com,54,Asia Pacific,Manufacturing,11-50,Manager,Trade Show,standard_lead,5,5.2,0.4,7,5,2,0,Starter Package,Premium Plan,0,0,1,0,2,0,0,0,0,2,0,0.0,0,0.09,0.0,0,0,0,0,0,80,13,Just Browsing,0.44,16.0,1,0,Afternoon (12-5),Desktop,9.5,1
LEAD_03972,lead3972@example.com,37,North America,Real Estate,1-10,VP,Partner,standard_lead,8,5.2,0.78,10,8,0,0,Analytics Add-on,API Access,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0.02,0.0,0,0,0,0,0,63,2,Abandoned Session,0.89,7.9,1,0,Morning (9-12),Mobile,3.7,0
LEAD_03973,lead3973@example.com,54,Europe,SaaS,11-50,Individual Contributor,Webinar,standard_lead,9,2.9,0.49,10,8,1,0,Support Package,API Access,0,0,1,0,0,1,2,0,0,1,0,0.0,1,0.5,0.29,0,0,0,0,0,18,9,Email Click,3.5,2.0,1,1,Evening (5-9),Desktop,22.35,0
LEAD_03974,lead3974@example.com,49,Asia Pacific,Healthcare,1-10,Senior Manager,Facebook,standard_lead,5,7.6,0.64,7,5,5,2,Starter Package,Enterprise Solution,0,0,0,0,0,1,3,0,0,0,0,0.0,1,0.1,0.06,0,0,0,0,0,87,1,Email Click,0.4,17.4,1,1,Morning (9-12),Mobile,24.5,1
LEAD_03975,lead3975@example.com,50,North America,Retail,1000+,C-Level,Referral,hot_lead,11,15.6,0.23,25,19,8,4,Training Module,Premium Plan,1,0,0,0,4,1,6,1,0,2,5,0.93,1,0.85,0.45,1,0,1,6,0,77,1,Demo Request,1.0,7.0,1,1,Afternoon (12-5),Desktop,96.9,1
LEAD_03976,lead3976@example.com,64,North America,Finance,11-50,Individual Contributor,Trade Show,standard_lead,7,6.8,0.41,6,4,3,1,Support Package,Enterprise Solution,0,0,0,0,0,1,6,0,0,1,0,0.0,0,0.36,0.0,0,0,0,0,0,31,0,Email Click,1.58,4.4,1,0,Evening (5-9),Mobile,33.0,0
LEAD_03977,lead3977@example.com,44,North America,Healthcare,1-10,Manager,Content Download,standard_lead,7,4.2,0.56,13,8,3,1,Analytics Add-on,Starter Package,0,0,1,0,0,0,0,0,0,1,1,0.69,1,0.36,0.22,0,1,0,0,1,41,39,Abandoned Session,1.2,5.9,1,0,Evening (5-9),Mobile,0.0,0
LEAD_03978,lead3978@example.com,36,Africa,Healthcare,201-1000,Senior Manager,Content Download,warm_lead,16,17.0,0.23,35,23,8,4,Custom Integration,Starter Package,1,0,0,0,7,0,0,0,1,3,5,0.89,0,0.53,0.0,2,1,1,6,1,11,11,Support Chat,10.18,0.7,1,1,Night (9-12),Desktop,74.6,1
LEAD_03979,lead3979@example.com,27,Middle East,Manufacturing,11-50,Senior Manager,Cold Outreach,standard_lead,2,3.4,0.77,7,5,5,2,API Access,Custom Integration,0,0,0,0,0,1,5,0,0,0,0,0.0,1,0.08,0.04,0,0,0,0,0,44,44,Just Browsing,0.32,22.0,0,1,Evening (5-9),Mobile,1.0,0
LEAD_03980,lead3980@example.com,35,Latin America,Finance,51-200,C-Level,Email Campaign,standard_lead,7,6.5,0.53,5,3,0,0,API Access,Premium Plan,0,0,1,0,2,1,1,1,0,0,0,0.0,1,0.56,0.38,0,0,0,0,0,20,20,Just Browsing,2.45,2.9,1,1,Evening (5-9),Desktop,24.35,0
LEAD_03981,lead3981@example.com,27,Africa,Education,51-200,Senior Manager,Google Ads,standard_lead,2,1.7,0.6,7,5,1,0,Training Module,API Access,0,0,0,0,0,0,0,0,1,1,0,0.0,1,0.49,0.21,0,1,0,0,0,67,10,Email Click,0.21,33.5,0,1,Morning (9-12),Mobile,7.75,0
LEAD_03982,lead3982@example.com,28,Latin America,Healthcare,201-1000,Senior Manager,Website,standard_lead,3,2.4,0.65,10,7,2,1,Support Package,Starter Package,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0.36,0.0,0,0,0,0,0,50,19,Viewed Product,0.42,16.7,0,1,Morning (9-12),Desktop,0.0,0
LEAD_03983,lead3983@example.com,38,North America,SaaS,51-200,C-Level,Website,standard_lead,4,3.5,0.74,8,6,4,2,Enterprise Solution,Training Module,0,0,0,0,1,0,0,0,0,1,0,0.0,0,0.42,0.0,0,0,0,0,0,16,9,Viewed Product,1.75,4.0,1,0,Morning (9-12),Mobile,4.35,0
LEAD_03984,lead3984@example.com,40,North America,Finance,1-10,Individual Contributor,Referral,standard_lead,6,3.1,0.46,5,4,1,0,Support Package,Training Module,0,0,1,0,2,0,0,0,0,2,0,0.0,1,0.34,0.23,0,0,0,0,0,56,16,Abandoned Session,0.75,9.3,1,1,Afternoon (12-5),Desktop,8.25,0
LEAD_03985,lead3985@example.com,32,Asia Pacific,Manufacturing,1000+,Senior Manager,Cold Outreach,standard_lead,4,2.8,0.64,10,8,2,1,Support Package,API Access,0,0,1,0,0,0,0,0,1,0,0,0.0,0,0.63,0.0,0,0,0,0,0,27,8,Viewed Product,1.04,6.8,1,0,Evening (5-9),Mobile,12.1,0
LEAD_03986,lead3986@example.com,46,Africa,Technology,1-10,C-Level,Website,standard_lead,1,1.1,0.8,8,5,1,0,Starter Package,Custom Integration,0,0,1,1,1,0,0,0,0,0,0,0.0,1,0.23,0.13,0,0,0,0,0,49,10,Email Click,0.14,49.0,0,1,Night (9-12),Mobile,0.0,0
LEAD_03987,lead3987@example.com,37,Asia Pacific,Manufacturing,11-50,Senior Manager,Trade Show,standard_lead,8,6.2,0.82,5,4,3,1,Analytics Add-on,Custom Integration,0,0,0,0,2,0,0,0,0,1,0,0.0,0,0.3,0.0,0,0,0,0,0,14,14,Email Click,4.0,1.8,1,0,Night (9-12),Mobile,3.4,0
LEAD_03988,lead3988@example.com,38,Africa,Manufacturing,201-1000,Individual Contributor,LinkedIn,standard_lead,1,4.5,0.75,8,5,3,1,Custom Integration,Support Package,1,0,1,1,0,0,0,0,0,2,1,0.66,0,0.28,0.0,0,0,0,0,0,69,15,Just Browsing,0.1,69.0,0,0,Morning (9-12),Desktop,10.15,0
LEAD_03989,lead3989@example.com,35,Africa,Manufacturing,11-50,Individual Contributor,Webinar,standard_lead,4,3.9,0.44,8,7,4,3,Custom Integration,API Access,0,0,0,0,1,0,0,0,0,0,1,0.97,0,0.39,0.0,0,0,0,0,0,86,25,Viewed Product,0.33,21.5,1,1,Night (9-12),Mobile,0.05,1
LEAD_03990,lead3990@example.com,39,Africa,Finance,1000+,Individual Contributor,Google Ads,standard_lead,8,2.1,0.38,9,6,5,3,Starter Package,API Access,1,0,0,1,1,1,10,0,0,1,0,0.0,0,0.21,0.0,0,0,0,0,0,42,26,Abandoned Session,1.33,5.2,1,1,Evening (5-9),Tablet,37.65,0
LEAD_03991,lead3991@example.com,27,Africa,Consulting,1-10,Manager,Referral,standard_lead,6,2.7,0.68,9,7,1,0,Premium Plan,Training Module,0,0,1,0,0,0,0,0,0,2,1,0.81,0,0.56,0.0,0,0,1,5,0,56,16,Viewed Product,0.75,9.3,1,0,Evening (5-9),Mobile,12.55,0
LEAD_03992,lead3992@example.com,34,Asia Pacific,Finance,1000+,VP,Email Campaign,standard_lead,7,7.4,0.49,3,1,1,0,Training Module,API Access,0,0,0,0,0,0,0,0,0,1,1,0.86,0,0.37,0.0,0,0,0,0,0,5,5,Email Click,9.8,0.7,1,1,Night (9-12),Mobile,8.1,0
LEAD_03993,lead3993@example.com,48,Middle East,SaaS,201-1000,Director,Trade Show,standard_lead,3,5.5,0.52,9,6,1,0,Custom Integration,Starter Package,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0.35,0.0,0,0,0,0,0,42,38,Abandoned Session,0.5,14.0,0,0,Evening (5-9),Desktop,0.0,0
LEAD_03994,lead3994@example.com,32,Middle East,E-commerce,11-50,VP,Email Campaign,standard_lead,3,0.6,0.49,4,3,1,0,Analytics Add-on,Premium Plan,0,1,0,0,3,0,0,0,0,0,0,0.0,1,0.05,0.03,0,0,1,7,0,60,4,Viewed Product,0.35,20.0,0,1,Morning (9-12),Mobile,6.8,0
LEAD_03995,lead3995@example.com,39,Asia Pacific,Technology,1-10,Manager,Partner,standard_lead,7,3.2,0.56,3,2,1,0,Enterprise Solution,Analytics Add-on,0,0,1,0,1,0,0,0,1,0,0,0.0,1,0.44,0.29,0,0,0,0,0,55,10,Viewed Product,0.89,7.9,1,0,Afternoon (12-5),Desktop,15.2,1
LEAD_03996,lead3996@example.com,33,Middle East,Retail,1000+,Manager,Partner,standard_lead,0,4.8,0.3,6,4,0,0,Training Module,Analytics Add-on,0,0,0,0,1,0,0,0,0,1,0,0.0,1,0.0,0.0,0,0,0,0,0,51,27,Email Click,0.0,51.0,0,0,Night (9-12),Desktop,0.0,0
LEAD_03997,lead3997@example.com,37,Europe,Retail,51-200,Senior Manager,Partner,standard_lead,9,1.0,0.55,12,10,3,2,Training Module,Enterprise Solution,0,0,0,0,1,0,0,0,0,0,1,0.97,1,0.53,0.25,0,1,0,0,1,62,8,Abandoned Session,1.02,6.9,1,1,Afternoon (12-5),Mobile,9.8,0
LEAD_03998,lead3998@example.com,22,Middle East,Healthcare,1000+,C-Level,Cold Outreach,standard_lead,1,0.7,0.3,8,6,2,1,Enterprise Solution,Support Package,0,0,0,0,2,0,0,0,0,0,0,0.0,1,0.17,0.07,0,0,0,0,0,33,33,Abandoned Session,0.21,33.0,0,1,Night (9-12),Desktop,0.0,0
LEAD_03999,lead3999@example.com,49,Middle East,E-commerce,201-1000,Individual Contributor,Website,standard_lead,8,2.7,0.72,4,2,3,1,Premium Plan,Analytics Add-on,1,0,0,0,3,0,0,0,0,1,0,0.0,0,0.0,0.0,1,0,0,0,0,82,4,Viewed Product,0.68,10.2,1,0,Afternoon (12-5),Mobile,13.15,0
LEAD_04000,lead4000@example.com,28,Asia Pacific,Technology,201-1000,Senior Manager,Google Ads,standard_lead,6,5.4,0.55,8,6,2,1,API Access,Training Module,0,0,0,0,0,0,0,0,0,0,0,0.0,1,0.09,0.04,1,0,0,0,0,31,7,Email Click,1.35,5.2,1,1,Morning (9-12),Mobile,2.8,0
LEAD_04001,lead4001@example.com,38,Middle East,Healthcare,51-200,Manager,LinkedIn,warm_lead,11,9.1,0.23,28,25,7,3,Enterprise Solution,Premium Plan,1,1,0,1,3,1,4,1,0,0,2,0.65,0,0.56,0.0,3,0,1,4,0,43,3,Demo Request,1.79,3.9,1,1,Night (9-12),Desktop,68.95,1
LEAD_04002,lead4002@example.com,33,Africa,Healthcare,201-1000,Senior Manager,Content Download,warm_lead,20,13.8,0.14,27,21,7,4,Premium Plan,Custom Integration,0,0,0,1,5,1,6,1,1,2,3,0.97,1,0.65,0.45,2,1,1,8,0,23,0,Form Submission,6.09,1.1,1,1,Evening (5-9),Mobile,104.9,1
LEAD_04003,lead4003@example.com,42,Middle East,SaaS,51-200,VP,Website,standard_lead,4,3.6,0.63,11,9,3,2,Training Module,Starter Package,0,0,0,1,0,1,6,0,0,0,0,0.0,0,0.2,0.0,1,0,0,0,0,44,0,Viewed Product,0.64,11.0,1,0,Afternoon (12-5),Desktop,25.3,0
LEAD_04004,lead4004@example.com,39,North America,Consulting,51-200,Director,Email Campaign,standard_lead,6,4.0,0.49,4,2,1,0,Custom Integration,Support Package,1,0,1,0,1,1,3,0,0,2,2,0.96,0,0.27,0.0,0,1,1,4,0,32,6,Email Click,1.31,5.3,1,0,Afternoon (12-5),Mobile,41.6,1
LEAD_04005,lead4005@example.com,22,Asia Pacific,Finance,1-10,Senior Manager,Email Campaign,standard_lead,4,0.5,0.58,11,8,2,0,Analytics Add-on,Enterprise Solution,0,0,0,0,0,0,0,0,0,0,2,0.66,0,0.47,0.0,0,0,0,0,0,78,9,Email Click,0.36,19.5,1,0,Afternoon (12-5),Tablet,0.0,0
LEAD_04006,lead4006@example.com,51,Middle East,Education,201-1000,VP,Trade Show,standard_lead,7,3.4,0.46,3,2,0,0,Training Module,API Access,0,0,0,0,0,0,0,0,1,0,1,0.77,1,0.43,0.2,1,0,0,0,0,6,1,Viewed Product,8.17,0.9,1,0,Night (9-12),Mobile,16.2,1
LEAD_04007,lead4007@example.com,40,Latin America,Retail,1-10,Senior Manager,Trade Show,standard_lead,9,1.7,0.57,6,4,1,0,Support Package,Enterprise Solution,0,0,0,0,2,0,0,0,0,0,0,0.0,0,0.37,0.0,0,1,0,0,0,13,13,Just Browsing,4.85,1.4,1,0,Evening (5-9),Desktop,0.0,0
LEAD_04008,lead4008@example.com,27,Europe,Retail,51-200,Individual Contributor,Website,standard_lead,8,2.2,0.51,8,6,0,0,API Access,Support Package,0,0,0,0,0,0,0,0,0,1,2,0.81,0,0.27,0.0,0,0,0,0,0,85,5,Email Click,0.66,10.6,1,0,Night (9-12),Mobile,6.9,1
LEAD_04009,lead4009@example.com,42,Latin America,E-commerce,11-50,Individual Contributor,Partner,standard_lead,3,4.7,0.46,6,3,1,0,Premium Plan,Custom Integration,0,0,0,0,1,1,6,0,0,0,1,0.71,0,0.58,0.0,0,0,0,0,0,10,3,Abandoned Session,2.1,3.3,0,0,Evening (5-9),Desktop,22.35,0
LEAD_04010,lead4010@example.com,48,Latin America,Retail,51-200,Individual Contributor,Referral,standard_lead,4,0.7,0.88,9,5,2,1,Enterprise Solution,Starter Package,1,0,1,0,0,0,0,0,0,2,0,0.0,1,0.21,0.14,0,0,0,0,0,37,37,Just Browsing,0.76,9.2,1,0,Afternoon (12-5),Desktop,0.0,0
LEAD_04011,lead4011@example.com,33,Latin America,Manufacturing,1-10,C-Level,Trade Show,standard_lead,6,5.3,0.67,8,6,2,0,Support Package,Custom Integration,0,0,0,0,1,0,0,1,0,0,0,0.0,1,0.4,0.26,0,0,0,0,0,78,32,Viewed Product,0.54,13.0,1,1,Afternoon (12-5),Tablet,2.25,0
LEAD_04012,lead4012@example.com,42,Asia Pacific,E-commerce,1000+,VP,LinkedIn,standard_lead,9,5.1,0.66,7,4,5,2,Enterprise Solution,Training Module,0,0,0,0,3,0,0,0,1,0,1,0.69,0,0.38,0.0,0,0,0,0,0,26,19,Just Browsing,2.42,2.9,1,0,Afternoon (12-5),Desktop,16.15,0
LEAD_04013,lead4013@example.com,41,Africa,Real Estate,201-1000,Manager,Cold Outreach,standard_lead,5,4.9,0.42,7,5,3,2,API Access,Enterprise Solution,0,0,1,0,2,1,4,0,1,0,1,0.97,0,0.15,0.0,0,0,0,0,0,8,3,Viewed Product,4.38,1.6,1,1,Afternoon (12-5),Mobile,40.35,1
LEAD_04014,lead4014@example.com,22,Asia Pacific,Healthcare,201-1000,Director,Cold Outreach,standard_lead,6,5.0,0.74,2,1,0,0,API Access,Custom Integration,0,0,0,1,0,0,0,0,0,0,0,0.0,0,0.25,0.0,0,0,1,5,0,50,3,Email Click,0.84,8.3,1,1,Morning (9-12),Mobile,6.4,0
